 ,,,,,,,
Fri May 04 13:26:30 +0000 2018,tmartin3555,"b'RT @JackPhan: Great outcome for an ugly incident!\n\nRashon Nelson and Donte Robinson, the two black men arrested at @Starbucks, settled for'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flagler Beach, FL",443,833,en
 ,,,,,,,
Fri May 04 13:26:30 +0000 2018,KarrieFunston,"b""In Starbucks, waiting for a friend, haven't ordered a thing. No police have arrived.""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,35,209,en
 ,,,,,,,
Fri May 04 13:26:32 +0000 2018,tglmfc,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,409,309,en
 ,,,,,,,
Fri May 04 13:26:34 +0000 2018,czmaines,b'RT @yashar: NEW: Two black men arrested for sitting at a Philadelphia Starbucks without ordering anything have settled with the city for a',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","London, England",51,99,en-gb
 ,,,,,,,
Fri May 04 13:26:35 +0000 2018,helloleslie_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AZ | TX,806,661,en
 ,,,,,,,
Fri May 04 13:26:37 +0000 2018,ms_payne7th,"b'RT @shomaristone: Black Men Arrested at Starbucks Settle for Symbolic $1 Plus a $200,000 Program for young entrepreneurs.\nThe men and their'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arlington, VA",160,430,en
 ,,,,,,,
Fri May 04 13:26:38 +0000 2018,justinnmerritt,b'I wish my neighbor would move out and that Starbucks would turn their house into a store.. is that selfish? Thats https://t.co/pneVGVvP7L',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bangor, ME",203,406,en
 ,,,,,,,
Fri May 04 13:26:39 +0000 2018,_305Fx,"b""I'm at Starbucks in Al Kuwayt, Al Farwaniyah https://t.co/v9CLeUCXE0""","<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>",ýýýýýýýý ýýýýýýýýýý :),20126,10,ar
 ,,,,,,,
Fri May 04 13:26:43 +0000 2018,kimber_herod,b'RT @hudabeauty: DIY Blotting Paper using @Starbucks tissues &amp; setting powder (works like a bomb!) No more oily skin!  https://t.co/pTmrn',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eugene, OR",38,307,en
 ,,,,,,,
Fri May 04 13:26:43 +0000 2018,icebearishappie,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,46,158,en
 ,,,,,,,
Fri May 04 13:26:44 +0000 2018,AngelaPSept,b'Enter to win a $100 Starbucks Gift Card! #giveaways  https://t.co/EQVMwYKLEl',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GTA,440,1926,en
 ,,,,,,,
Fri May 04 13:26:45 +0000 2018,Hokiecookie,b'My overtweeting today is sponsored by a big Starbucks Frap with an extra shot and coffee whipped cream.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",In my kids' school carline,278,814,en
 ,,,,,,,
Fri May 04 13:26:45 +0000 2018,rjmckenna1,"b'""Breaching Duty of Care: Can Individual Employees Be Personally Liable? A recent Ontario Court of Appeal decision https://t.co/vxexOppSHa'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toronto, Ontario, Canada",645,775,en
 ,,,,,,,
Fri May 04 13:26:49 +0000 2018,yellajai,b'my job blessing us w/starbucks this morning',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Austin, TX",482,372,en
 ,,,,,,,
Fri May 04 13:26:50 +0000 2018,HannahUeckert,"b'PSA:\nI am willing to cash app someone who is able to get me a coffee (from Starbucks or the Coffeehouse, your pick) https://t.co/a05VN7Kq93'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dallas, tx ",737,426,en
 ,,,,,,,
Fri May 04 13:26:56 +0000 2018,Marlowe58193982,"b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,106,247,en
 ,,,,,,,
Fri May 04 13:27:02 +0000 2018,aisyahthenanny,"b'RT @nalisaaa: But if you like using straws, get yourself a bundle of stainless steel straws at Lazada. You can put it in your bag. https://'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31,1462,en
 ,,,,,,,
Fri May 04 13:27:03 +0000 2018,nataliemosher_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mansfield, OH",831,438,en
 ,,,,,,,
Fri May 04 13:27:03 +0000 2018,okhcaz,b'RT @ItsPeterFrancis: Did Starbucks and Google part ways? This internet is trash. https://t.co/7xmgu6F9h6',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,3420,3115,en
 ,,,,,,,
Fri May 04 13:27:03 +0000 2018,HorganDaniel,b'So grateful to play a role in bringing great leaders together - @dshapMENTOR of @MENTORnational and Howard &amp; Sheri https://t.co/lKcJ9Hbcar',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","New York, NY",1789,3001,en
 ,,,,,,,
Fri May 04 13:27:05 +0000 2018,khoyz881,"b'RT @mw_hamiltrash_: Here at Starbucks near Skydome, SM North EDSA for your tickets under @MayWardOfficial! :)\n\n#MayWard #MaymayEntrata #Edw'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Taiwan,4,139,en
 ,,,,,,,
Fri May 04 13:27:06 +0000 2018,SinfullDamian,"b""RT @hellachillice: If you walk into Starbucks and the staff aren't freaking out you can't call your supporters fans https://t.co/zI4NYeMHDs""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Virginia, USA",889,466,en
 ,,,,,,,
Fri May 04 13:27:06 +0000 2018,MySoulCaribbean,"b""RT @foodandwine: 'We took a negative and turned it into a positive': Men arrested at Starbucks speak out after reaching settlement. https:/""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mays Landing, NJ",26,52,en
 ,,,,,,,
Fri May 04 13:27:13 +0000 2018,CFPUP,b'Men arrested at Starbucks settle for $1 https://t.co/EWWSKDfAQr',"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>",Lancaster,1213,4186,en
 ,,,,,,,
Fri May 04 13:27:21 +0000 2018,FashionableESQ,b'Approximate temp in Starbucks -23...will balance coffee on head and bounce for warmth',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Miami,1589,718,en
 ,,,,,,,
Fri May 04 13:27:24 +0000 2018,iwaspoisoned_,"b'Starbucks - Downers Grove, Illinois - Recently started getti... Food Poisoning https://t.co/xQyi6lFKbk'","<a href=""https://iwaspoisoned.com"" rel=""nofollow"">IWPTweets</a>",,59,3,en
 ,,,,,,,
Fri May 04 13:27:26 +0000 2018,jillyelizabeth7,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,95,315,en
 ,,,,,,,
Fri May 04 13:27:27 +0000 2018,_Evelyn_Louise,"b'#Business + #Coffee: Starbucks arrest incident #Settlement, Red#Skins cheerleaders scandal, Xiaomi IPO https://t.co/3cvZJ7HgJI'","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,792,172,en
 ,,,,,,,
Fri May 04 13:27:27 +0000 2018,Mightymouth5413,"b""RT @drboycewatkins1: Starbucks' goal isn't to make amends with black people.  Their goal is to regain the approval of White liberals.""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Florida, USA",3165,2676,en
 ,,,,,,,
Fri May 04 13:27:29 +0000 2018,FLHospCareers,b'Our recruiters are at Starbucks St. Cloud (4108 13th Street) until 10am giving out free coffee to nurses! Stop by a https://t.co/gcTJKXsALL',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Orlando, FL",385,390,en
 ,,,,,,,
Fri May 04 13:27:30 +0000 2018,Ryann_ffenton,b'Why is Starbucks $7 in cali',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,641,580,en
 ,,,,,,,
Fri May 04 13:27:31 +0000 2018,infinitygreenie,b'RT @softlynewt: Shuri wants Coachella and Disneyland.\nOkoye wants the Olympics and Starbucks. \n\n@MarvelStudios give them what they want ple',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Knowhere,520,1170,en
 ,,,,,,,
Fri May 04 13:27:35 +0000 2018,Jerm3k,b'Starbucks asked me for my name idk why I lied lol',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,69,44,en
 ,,,,,,,
Fri May 04 13:27:36 +0000 2018,kimberleezoll,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Georgia,259,230,en
 ,,,,,,,
Fri May 04 13:27:41 +0000 2018,_ThatsSoPamela,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Orlando, FL",488,392,en
 ,,,,,,,
Fri May 04 13:27:48 +0000 2018,tmartin3555,b'@JackPhan @Starbucks Two very forgiving and CLASSY men! A great example to everyone especially the police!!!',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flagler Beach, FL",443,833,en
 ,,,,,,,
Fri May 04 13:27:50 +0000 2018,wrblnews3,b'WXIA-TV reports an employee at the Starbucks in Alpharetta saw the camera Thursday under a changing table and point https://t.co/wGqjv6Sfbq',"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","Columbus, GA(Opelika, AL)",7792,601,en
 ,,,,,,,
Fri May 04 13:27:58 +0000 2018,briannaf__,b'@ItsCharlieNoH @bnlundy @kayleep2013 Well I randomly bought a venti strawberry refreshers from Starbucks yesterday. https://t.co/PJYsoJUO2K',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1856,1260,en
 ,,,,,,,
Fri May 04 13:28:04 +0000 2018,SarCar_08,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jackson Heights, Queens",77,318,en
 ,,,,,,,
Fri May 04 13:28:09 +0000 2018,OfficialAshleyW,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YWG,1663,1343,en
 ,,,,,,,
Fri May 04 13:28:11 +0000 2018,jhackyard,"b'Me: *works quietly at Starbucks*\n\n*group of students suddenly comes in and placed all their things in front of me, https://t.co/4MNThycY1n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Always here but barely around,615,659,en
 ,,,,,,,
Fri May 04 13:28:12 +0000 2018,djkittykat_,"b""RT @_princesssjay: STRAWLESS LIDS ARE A THING AT STARBUCKS NOW! Ask for them!!!!! It's an adult sippy cup!!! be cool! this is cool guys!!!""","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Los Angeles, CA",265,311,en
 ,,,,,,,
Fri May 04 13:28:14 +0000 2018,honeyboca,b'RT @vibeeeez: whenever i get starbucks i feel so powerful',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ýýýýýý uooýýýýýýuoýý,1421,257,en
 ,,,,,,,
Fri May 04 13:28:17 +0000 2018,MaxPrimeMusic,"b'RT @samanthamelamed: Meek Mill: ""If that was me in Starbucks on probation I would have been actually in technical violation and would have'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Philadelphia, PA",190,310,en
 ,,,,,,,
Fri May 04 13:28:23 +0000 2018,dkillaa,"b'I hate driving in this weather, is Starbucks really worth it?'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,375,211,en
 ,,,,,,,
Fri May 04 13:28:29 +0000 2018,tweettruth2me,b'RT @BevHillsAntifa7: @matt_urban1a @William71853462 @Gigiwinsagain @LagBeach11 @RedAllOver @exposes_racism @cabo_antifa4 @AntifaBitcoin @So',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mississippi, USA",14378,862,en
 ,,,,,,,
Fri May 04 13:28:30 +0000 2018,elmagarciaa,b'RT @ajplus: The 2 men arrested at Starbucks accepted a symbolic settlement from Philadelphia for their wrongful arrest: $1.\n\nInstead of mon',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leominster, MA",211,458,en
 ,,,,,,,
Fri May 04 13:28:31 +0000 2018,jeonghantrbl,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BLM,439,1333,en
 ,,,,,,,
Fri May 04 13:28:34 +0000 2018,DavidFarrakhan,"b'RT @TheFinalCall: Buy Black: In the aftermath of the Starbucks debacle, Black coffee shops pulling in the green. https://t.co/IGLG87Yugf ht'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Las Vegas, NV",203,7,en
 ,,,,,,,
Fri May 04 13:28:34 +0000 2018,kennedieroque,b'the person in front of me at Starbucks payed for me its gonna be a good day',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Redlands, CA",343,343,en
 ,,,,,,,
Fri May 04 13:28:35 +0000 2018,Pragmatic_Girl_,b'@iMidnightShadow People at Starbucks and doolally knows me; n I feel like its home for me!',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New Delhi~Chennai~Tokyo~Mumbai,1328,224,en
 ,,,,,,,
Fri May 04 13:28:35 +0000 2018,yamiphotography,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,515,428,en
 ,,,,,,,
Fri May 04 13:28:37 +0000 2018,jmsslogan,b'Thanks @sgord3ocdsb for showing me this! We are spreading the message to #stopsucking! Next time you go to https://t.co/2HsDFyLAqY',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ottawa, Ontario",56,89,en
 ,,,,,,,
Fri May 04 13:28:38 +0000 2018,WhoaaMeagan,b'I could really go for some Starbucks rn ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,227,218,en
 ,,,,,,,
Fri May 04 13:28:39 +0000 2018,nolanpit,"b'RT @ananavarro: Keep the faith in humanity. There are still a lot of good, decent people out there. https://t.co/8exmUs3zeX'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,57,118,en
 ,,,,,,,
Fri May 04 13:28:39 +0000 2018,EmilyBaucum,b'@ChrisSuchanWOAI This morning fill-in just wants to make it to Starbucks at 9am!',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","San Antonio, Texas",5379,873,en
 ,,,,,,,
Fri May 04 13:28:39 +0000 2018,JohnIovelace,b'But isnt... the lid... made of plastic...... like the straw? https://t.co/fOW3GSQdH3',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allen, TX",311,440,en
 ,,,,,,,
Fri May 04 13:28:46 +0000 2018,FLHospCareers,b'Our recruiters are at Starbucks St. Cloud (4108 13th Street) until 10am giving out free coffee to nurses! Stop by a https://t.co/OZ428kV8RI',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Orlando, FL",385,390,en
 ,,,,,,,
Fri May 04 13:28:46 +0000 2018,stephzio,"b'Had two lunches, pop sickle andddd Starbucks. All within 2 hours. Mixed feelings about it.'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ýýT: -12.054181,-77.054287",102,242,es
 ,,,,,,,
Fri May 04 13:28:47 +0000 2018,NothingFamousHP,b'@danger0usperson @Starbucks Its a sign of the times... as in the number of times youve been there.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,160,880,en
 ,,,,,,,
Fri May 04 13:28:47 +0000 2018,emmawhh_,b'@Starbucks Please bring back frappucino happy hour another day! my boyfriend and I missed it this year and we missed it! ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jï¿½ï¿½ï¿½ï,804,1794,en
 ,,,,,,,
Fri May 04 13:28:48 +0000 2018,chloebainbr_,b'RT @armsofpleonexia: The whole cup is made of plastic https://t.co/By2THnWJBm',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,37,84,en
 ,,,,,,,
Fri May 04 13:28:50 +0000 2018,patricia121417,b'Perfect gift for a grad: 50 Life Lessons for Grads + Starbucks gift card @thelimbylim https://t.co/S6tqDQXNPK',"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","Atlanta, GA",223,1222,en
 ,,,,,,,
Fri May 04 13:28:51 +0000 2018,_PaulMcIntyre_,b'RT @BaseballBros: The Rockies made rookie Noel Cuevas go to Starbucks in his uniform  https://t.co/TyfiDbPGAh',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Daytona Beach FL,905,296,en
 ,,,,,,,
Fri May 04 13:28:52 +0000 2018,ezlyynn,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,516,84,en
 ,,,,,,,
Fri May 04 13:28:54 +0000 2018,thebiancaisabel,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,447,94,en
 ,,,,,,,
Fri May 04 13:28:56 +0000 2018,j_ysbrand27,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,195,181,en
 ,,,,,,,
Fri May 04 13:28:56 +0000 2018,r1nabeana87,b'RT @wsbtv:  Police find another camera inside local Starbucks restroom: https://t.co/IoVKY2VLhx https://t.co/p5JVNQiQA7',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,251,656,en
 ,,,,,,,
Fri May 04 13:29:00 +0000 2018,Kier_Nich,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,743,367,en
 ,,,,,,,
Fri May 04 13:29:02 +0000 2018,mspadea13,b'@SP4DES_ @dunkindonuts Maybe you should stop going to @dunkindonuts .....@Starbucks never gets my order wrong....Quad over ice Venti cup',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,94,248,en
 ,,,,,,,
Fri May 04 13:29:06 +0000 2018,BvkersMvn_,b'RT @armsofpleonexia: The whole cup is made of plastic https://t.co/By2THnWJBm',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",planet earth,915,1502,en
 ,,,,,,,
Fri May 04 13:29:09 +0000 2018,PrettySkyX,"b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Incline Village, NV",1712,1727,en
 ,,,,,,,
Fri May 04 13:29:10 +0000 2018,GamerMcbaggin,b'Not doing Starbucks at 6am anymore',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",California,175,199,en
 ,,,,,,,
Fri May 04 13:29:11 +0000 2018,JaeRockYoShit,"b'Gonna get Starbucks, roll a blunt, smoke the blunt and be in my head.'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,199,145,en
 ,,,,,,,
Fri May 04 13:29:12 +0000 2018,winctzen,b'Uh the baristas at Starbucks really tried to get my Snapchat so they can see my post of the pretty drink they rec https://t.co/3c3BINmLAS',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stfu ï¿½ï,99,55,en
 ,,,,,,,
Fri May 04 13:29:15 +0000 2018,zyvnv_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",your left pocket,1718,727,en
 ,,,,,,,
Fri May 04 13:29:17 +0000 2018,VikHasya,"b'RT @MirchiLaddoo: Why do people compare Filter Coffee with coffee from chain outlets (like Starbucks, etc)? They both are essentially diffe'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bangalore/Mysore,1567,316,en
 ,,,,,,,
Fri May 04 13:29:18 +0000 2018,bundypaul19,b'*truck of portapottys drives past @Starbucks * *brother-in-law* Thats a crappy job.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New Hampshire, New England, US",250,136,en
 ,,,,,,,
Fri May 04 13:29:18 +0000 2018,ocfXh4WLic6oMlO,"b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",,3,6,ru
 ,,,,,,,
Fri May 04 13:29:19 +0000 2018,NutMegVegan,b'RT @MercyForAnimals: #ICYMI Starbucks unveils #vegan cookie at all U.S. locations! https://t.co/iY4K5cTWvW',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,893,704,en
 ,,,,,,,
Fri May 04 13:29:20 +0000 2018,jvnemi,"b""I'm at Starbucks in Dhahran w/ @albatool_ma https://t.co/hMdtr80AaK""","<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>",ýýýýýý,175,607,en
 ,,,,,,,
Fri May 04 13:29:20 +0000 2018,3bdullah7amadi,"b""I'm at Starbucks in Mishref, State of Kuwait https://t.co/Q16jUMui6E""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","KUWAIT , AUM'er",424,133,en
 ,,,,,,,
Fri May 04 13:29:25 +0000 2018,Indiobear,"b'RT @lchfRD: @Mangan150 This cost less than a Starbucks cappuccino and fed two people. Okay, mostly it fed one of my sons. https://t.co/ehYv'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bellevue, WA",328,577,en
 ,,,,,,,
Fri May 04 13:29:27 +0000 2018,SeaveysAppJuice,b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chicago, IL",13,126,en
 ,,,,,,,
Fri May 04 13:29:32 +0000 2018,emmawhh_,b'@Starbucks please bring back frappucino happy hour another day this summer! my boyfriend and i missed it this year! ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jï¿½ï¿½ï¿½ï,804,1794,en
 ,,,,,,,
Fri May 04 13:29:35 +0000 2018,NikkiVega16,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Austin, TX",681,1197,en
 ,,,,,,,
Fri May 04 13:29:35 +0000 2018,Shaun12361257,b'@vickie19761 Prefer Starbucks',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,254,224,en
 ,,,,,,,
Fri May 04 13:29:36 +0000 2018,HollywoodColeVA,b'I feel bad for the black people that work at Starbucks lol they just need a check though',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Virginia, USA",465,532,en
 ,,,,,,,
Fri May 04 13:29:39 +0000 2018,NinaNicoleG,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1762,274,en
 ,,,,,,,
Fri May 04 13:29:40 +0000 2018,DesertGorilla,"b'RT @sahluwal: Rashon Nelson and Donte Robinson, they have names. https://t.co/fxjAQh232i'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tucson,110,466,en
 ,,,,,,,
Fri May 04 13:29:41 +0000 2018,dmacgal,"b'RT @BevPayton: As bad as this deplorable, blatantly racist ejection of a black couple to favor a white man, is the bland, insincere apolog'","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Wyoming, MI",393,407,en
 ,,,,,,,
Fri May 04 13:29:43 +0000 2018,arehart1971,"b""@ChronoPup It's good at Starbucks having ice coffee,Off today but have 2 work the weekend and u""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,17903,17982,en
 ,,,,,,,
Fri May 04 13:29:44 +0000 2018,ming04069412,b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ýýýýýý,6,217,ja
 ,,,,,,,
Fri May 04 13:29:48 +0000 2018,KirbyRose7,b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,352,372,en
 ,,,,,,,
Fri May 04 13:29:50 +0000 2018,EllenDibble,b'@cspanwj @horowitz39 The blacks at Starbucks -- the police chief was heard to admit his officers over-reacted.  Ind https://t.co/KmjlM27x91',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",New England,458,1854,en
 ,,,,,,,
